1000	8.46923e-016
996.678	8.63726e-016
993.377	8.80807e-016
990.099	8.98125e-016
986.842	9.15662e-016
983.607	9.33428e-016
980.392	9.5146e-016
977.199	9.69814e-016
974.026	9.88561e-016
970.874	1.00777e-015
967.742	1.02749e-015
964.63	1.04775e-015
961.538	1.06855e-015
958.466	1.08985e-015
955.414	1.11162e-015
952.381	1.13378e-015
949.367	1.15629e-015
946.372	1.17912e-015
943.396	1.20227e-015
940.439	1.22579e-015
937.5	1.24973e-015
934.579	1.27417e-015
931.677	1.29921e-015
928.793	1.32492e-015
925.926	1.35133e-015
923.077	1.37847e-015
920.245	1.4063e-015
917.431	1.43478e-015
914.634	1.46383e-015
911.854	1.49341e-015
909.091	1.52346e-015
906.344	1.55398e-015
903.614	1.585e-015
900.901	1.6166e-015
898.204	1.64888e-015
895.522	1.68195e-015
892.857	1.7159e-015
890.208	1.75081e-015
887.574	1.7867e-015
884.956	1.82357e-015
882.353	1.86136e-015
879.765	1.90001e-015
877.193	1.93943e-015
874.636	1.97957e-015
872.093	2.02041e-015
869.565	2.06199e-015
867.052	2.10439e-015
864.553	2.14773e-015
862.069	2.19216e-015
859.599	2.23781e-015
857.143	2.28478e-015
854.701	2.33315e-015
852.273	2.38292e-015
849.858	2.43404e-015
847.458	2.48644e-015
845.07	2.54002e-015
842.697	2.59473e-015
840.336	2.65052e-015
837.989	2.70744e-015
835.655	2.76559e-015
833.333	2.82511e-015
831.025	2.88621e-015
828.729	2.94907e-015
826.446	3.01387e-015
824.176	3.0807e-015
821.918	3.14963e-015
819.672	3.22061e-015
817.439	3.29358e-015
815.217	3.36843e-015
813.008	3.44508e-015
810.811	3.5235e-015
808.625	3.60373e-015
806.452	3.6859e-015
804.29	3.77024e-015
802.139	3.85702e-015
800	3.94652e-015
797.872	4.03902e-015
795.756	4.13471e-015
793.651	4.2337e-015
791.557	4.33601e-015
789.474	4.44158e-015
787.402	4.5503e-015
785.34	4.66209e-015
783.29	4.77693e-015
781.25	4.8949e-015
779.221	5.01624e-015
777.202	5.14128e-015
775.194	5.27048e-015
773.196	5.40432e-015
771.208	5.54326e-015
769.231	5.68768e-015
767.263	5.8378e-015
765.306	5.99372e-015
763.359	6.15539e-015
761.421	6.32269e-015
759.494	6.49553e-015
757.576	6.6739e-015
755.668	6.85794e-015
753.769	7.04801e-015
751.88	7.24467e-015
750	7.44857e-015
748.13	7.66037e-015
746.269	7.88056e-015
744.417	8.10931e-015
742.574	8.34633e-015
740.741	8.59079e-015
738.916	8.84134e-015
737.101	9.09622e-015
735.294	9.35347e-015
733.496	9.61119e-015
731.707	9.86786e-015
729.927	1.01226e-014
728.155	1.03755e-014
726.392	1.06276e-014
724.638	1.0881e-014
722.892	1.11385e-014
721.154	1.14037e-014
719.424	1.16801e-014
717.703	1.19714e-014
715.99	1.22803e-014
714.286	1.26093e-014
712.589	1.29595e-014
710.9	1.33315e-014
709.22	1.37254e-014
707.547	1.41408e-014
705.882	1.45773e-014
704.225	1.50353e-014
702.576	1.55152e-014
700.935	1.60182e-014
699.301	1.65457e-014
697.674	1.7099e-014
696.056	1.76786e-014
694.444	1.82835e-014
692.841	1.89106e-014
691.244	1.95545e-014
689.655	2.02068e-014
688.073	2.08568e-014
686.499	2.14915e-014
684.932	2.20972e-014
683.371	2.26599e-014
681.818	2.31669e-014
680.272	2.36084e-014
678.733	2.3978e-014
677.201	2.42737e-014
675.676	2.44982e-014
674.157	2.46583e-014
672.646	2.47646e-014
671.141	2.48298e-014
669.643	2.48675e-014
668.151	2.48905e-014
666.667	2.49098e-014
665.188	2.49327e-014
663.717	2.49628e-014
662.252	2.49995e-014
660.793	2.50384e-014
659.341	2.50723e-014
657.895	2.50921e-014
656.455	2.50886e-014
655.022	2.50536e-014
653.595	2.49812e-014
652.174	2.48685e-014
650.759	2.47166e-014
649.351	2.45297e-014
647.948	2.43156e-014
646.552	2.40842e-014
645.161	2.38469e-014
643.777	2.36153e-014
642.398	2.34001e-014
641.026	2.32103e-014
639.659	2.30526e-014
638.298	2.29313e-014
636.943	2.28476e-014
635.593	2.28007e-014
634.249	2.27876e-014
632.911	2.28041e-014
631.579	2.28449e-014
630.252	2.29045e-014
628.931	2.29771e-014
627.615	2.30575e-014
626.305	2.31406e-014
625	2.32219e-014
623.701	2.3297e-014
622.407	2.33618e-014
621.118	2.34126e-014
619.835	2.34455e-014
618.557	2.34569e-014
617.284	2.34433e-014
616.016	2.34017e-014
614.754	2.33293e-014
613.497	2.32239e-014
612.245	2.3084e-014
610.998	2.29086e-014
609.756	2.26976e-014
608.519	2.24517e-014
607.287	2.21721e-014
606.061	2.18608e-014
604.839	2.15204e-014
603.622	2.1154e-014
602.41	2.07654e-014
601.202	2.03588e-014
600	1.99386e-014
598.802	1.95099e-014
597.61	1.90777e-014
596.421	1.8647e-014
595.238	1.8223e-014
594.059	1.78101e-014
592.885	1.74124e-014
591.716	1.70333e-014
590.551	1.6675e-014
589.391	1.63389e-014
588.235	1.60255e-014
587.084	1.57343e-014
585.938	1.54637e-014
584.795	1.5212e-014
583.658	1.49766e-014
582.524	1.47549e-014
581.395	1.45443e-014
580.271	1.43423e-014
579.151	1.41467e-014
578.035	1.39557e-014
576.923	1.37677e-014
575.816	1.35816e-014
574.713	1.33964e-014
573.614	1.32116e-014
572.519	1.30264e-014
571.429	1.28406e-014
570.342	1.26536e-014
569.26	1.24652e-014
568.182	1.22751e-014
567.108	1.20831e-014
566.038	1.18891e-014
564.972	1.1693e-014
563.91	1.1495e-014
562.852	1.12952e-014
561.798	1.10938e-014
560.748	1.08912e-014
559.701	1.06876e-014
558.659	1.04835e-014
557.621	1.02791e-014
556.586	1.0075e-014
555.556	9.87163e-015
554.529	9.66942e-015
553.506	9.469e-015
552.486	9.27097e-015
551.471	9.07604e-015
550.459	8.88492e-015
549.451	8.69829e-015
548.446	8.51683e-015
547.445	8.34107e-015
546.448	8.17146e-015
545.455	8.00824e-015
544.465	7.85153e-015
543.478	7.70126e-015
542.495	7.55722e-015
541.516	7.41911e-015
540.541	7.28657e-015
539.568	7.15919e-015
538.6	7.03659e-015
537.634	6.91842e-015
536.673	6.80435e-015
535.714	6.6941e-015
534.759	6.58741e-015
533.808	6.484e-015
532.86	6.38361e-015
531.915	6.2859e-015
530.973	6.19055e-015
530.035	6.09719e-015
529.101	6.00543e-015
528.169	5.91491e-015
527.241	5.82529e-015
526.316	5.7363e-015
525.394	5.64772e-015
524.476	5.55941e-015
523.56	5.4713e-015
522.648	5.38336e-015
521.739	5.2956e-015
520.833	5.20804e-015
519.931	5.12071e-015
519.031	5.03362e-015
518.135	4.94676e-015
517.241	4.86012e-015
516.351	4.77367e-015
515.464	4.6874e-015
514.58	4.60134e-015
513.699	4.51556e-015
512.821	4.43014e-015
511.945	4.34523e-015
511.073	4.261e-015
510.204	4.17762e-015
509.338	4.09528e-015
508.475	4.01415e-015
507.614	3.93434e-015
506.757	3.85597e-015
505.902	3.77911e-015
505.051	3.7038e-015
504.202	3.6301e-015
503.356	3.55804e-015
502.513	3.4877e-015
501.672	3.41916e-015
500.835	3.35254e-015
500	3.28798e-015
499.168	3.22563e-015
498.339	3.16563e-015
497.512	3.10812e-015
496.689	3.05323e-015
495.868	3.00102e-015
495.05	2.95157e-015
494.234	2.9049e-015
493.421	2.86105e-015
492.611	2.82002e-015
491.803	2.78184e-015
490.998	2.74657e-015
490.196	2.71427e-015
489.396	2.68502e-015
488.599	2.65891e-015
487.805	2.63602e-015
487.013	2.61645e-015
486.224	2.60024e-015
485.437	2.58742e-015
484.653	2.57799e-015
483.871	2.57191e-015
483.092	2.56913e-015
482.315	2.56957e-015
481.541	2.57317e-015
480.769	2.57986e-015
480	2.58958e-015
479.233	2.60226e-015
478.469	2.61787e-015
477.707	2.63633e-015
476.948	2.65757e-015
476.19	2.68149e-015
475.436	2.70794e-015
474.684	2.73677e-015
473.934	2.76775e-015
473.186	2.80067e-015
472.441	2.83527e-015
471.698	2.8713e-015
470.958	2.90852e-015
470.219	2.9467e-015
469.484	2.98563e-015
468.75	3.0251e-015
468.019	3.06495e-015
467.29	3.105e-015
466.563	3.14508e-015
465.839	3.18502e-015
465.116	3.22464e-015
464.396	3.26376e-015
463.679	3.30219e-015
462.963	3.33975e-015
462.25	3.37629e-015
461.538	3.41169e-015
460.829	3.44584e-015
460.123	3.4787e-015
459.418	3.51026e-015
458.716	3.54051e-015
458.015	3.56952e-015
457.317	3.59731e-015
456.621	3.62394e-015
455.927	3.64946e-015
455.235	3.6739e-015
454.545	3.69727e-015
453.858	3.71961e-015
453.172	3.74091e-015
452.489	3.76122e-015
451.807	3.78056e-015
451.128	3.79901e-015
450.45	3.81663e-015
449.775	3.83352e-015
449.102	3.8498e-015
448.43	3.86556e-015
447.761	3.8809e-015
447.094	3.89591e-015
446.429	3.91064e-015
445.765	3.92512e-015
445.104	3.93938e-015
444.444	3.95342e-015
443.787	3.96723e-015
443.131	3.98083e-015
442.478	3.99422e-015
441.826	4.00744e-015
441.176	4.02053e-015
440.529	4.03356e-015
439.883	4.04658e-015
439.239	4.05966e-015
438.596	4.07283e-015
437.956	4.08613e-015
437.318	4.09956e-015
436.681	4.11311e-015
436.047	4.12675e-015
435.414	4.14045e-015
434.783	4.15416e-015
434.153	4.16787e-015
433.526	4.18156e-015
432.9	4.19525e-015
432.277	4.20895e-015
431.655	4.2227e-015
431.034	4.23654e-015
430.416	4.25049e-015
429.799	4.26459e-015
429.185	4.27882e-015
428.571	4.29317e-015
427.96	4.30761e-015
427.35	4.32209e-015
426.743	4.33657e-015
426.136	4.351e-015
425.532	4.36536e-015
424.929	4.37964e-015
424.328	4.39384e-015
423.729	4.40798e-015
423.131	4.42211e-015
422.535	4.43624e-015
421.941	4.4504e-015
421.348	4.46461e-015
420.757	4.47885e-015
420.168	4.4931e-015
419.58	4.50732e-015
418.994	4.52148e-015
418.41	4.53551e-015
417.827	4.5494e-015
417.246	4.56311e-015
416.667	4.57665e-015
416.089	4.59003e-015
415.512	4.60328e-015
414.938	4.61643e-015
414.365	4.62951e-015
413.793	4.64255e-015
413.223	4.65555e-015
412.655	4.6685e-015
412.088	4.68138e-015
411.523	4.69415e-015
410.959	4.70676e-015
410.397	4.71918e-015
409.836	4.73138e-015
409.277	4.74336e-015
408.719	4.75511e-015
408.163	4.76666e-015
407.609	4.77804e-015
407.056	4.7893e-015
406.504	4.80045e-015
405.954	4.81152e-015
405.405	4.82252e-015
404.858	4.83343e-015
404.313	4.84422e-015
403.769	4.85486e-015
403.226	4.8653e-015
402.685	4.87553e-015
402.145	4.88551e-015
401.606	4.89525e-015
401.07	4.90476e-015
400.534	4.91407e-015
400	4.92321e-015
399.467	4.93223e-015
398.936	4.94115e-015
398.406	4.94998e-015
397.878	4.95874e-015
397.351	4.9674e-015
396.825	4.97593e-015
396.301	4.9843e-015
395.778	4.99247e-015
395.257	5.00042e-015
394.737	5.00814e-015
394.218	5.01563e-015
393.701	5.0229e-015
393.185	5.03e-015
392.67	5.03696e-015
392.157	5.04381e-015
391.645	5.05059e-015
391.134	5.0573e-015
390.625	5.06394e-015
390.117	5.0705e-015
389.61	5.07694e-015
389.105	5.08322e-015
388.601	5.08932e-015
388.098	5.09522e-015
387.597	5.1009e-015
387.097	5.10638e-015
386.598	5.11168e-015
386.1	5.11684e-015
385.604	5.12189e-015
385.109	5.12688e-015
384.615	5.13181e-015
